strike,gex_bn_per_pct
8260,0.0018448000000000002
8270,0.0026911
8275,0.17714129999999997
8280,0.0039341
8290,0.007721199999999999
8300,2.7127534
8310,0.0022194
8320,0.0
8325,0.1647463
8330,0.0
8340,0.0
8350,0.23615190000000003
8360,0.0
8370,0.0017347999999999999
8375,0.0441103
8380,0.0
8390,0.0009664000000000001
8400,3.4985433
8410,0.0001381
8420,0.0
8425,0.2859958
8430,2.61e-05
8440,0.0
8450,0.1928707
8460,0.0
8470,0.0005778
8475,0.0061757
8480,4.49e-05
8490,4.36e-05
8500,1.8006160000000002
8510,2.05e-05
8520,0.0
8525,0.0019378000000000002
8530,0.0
8540,1.8599999999999998e-05
8550,0.1212813
8575,0.0016865
8600,3.9396874
8625,8.840000000000001e-05
8650,0.1379031
8675,5.8e-05
8700,0.7219895
8750,0.0133784
8800,2.3470845999999996
8850,0.004697300000000001
8900,0.31389750000000005
8950,5.1200000000000004e-05
9000,1.4729075999999999
9050,7.230000000000001e-05
9100,0.0874758
9200,0.5946812
9300,0.0234021
9400,0.2074527
9500,0.12482289999999999
9550,0.004791199999999999
9600,0.13587849999999999
9800,0.13239720000000002
10000,0.4264764
10200,0.032543100000000005
10400,0.0373784
10600,0.0234699
10800,0.0168929
11000,0.1272641
11200,0.013567699999999999
11400,0.0216127
11600,0.0007152
11800,5.15e-05
11900,2.8e-06
12000,0.17682910000000002
12400,1.7999999999999997e-05
13000,0.0344053
14000,0.0152564
15000,0.027856600000000002
16000,0.0303625
17000,1.22e-05
18000,0.005461000000000001
20000,0.004176
